iter	Logloss
0	0.5489419221
1	0.4414949965
2	0.3507501183
3	0.2816791236
4	0.2300239711
5	0.1902251673
6	0.1597951747
7	0.1363778508
8	0.1183140484
9	0.1040953741
10	0.09279757798
11	0.08368446392
12	0.07624981172
13	0.07037159739
14	0.06555004815
15	0.06165779772
16	0.05852176239
17	0.05588126678
18	0.0537037656
19	0.05188562833
20	0.05035816199
21	0.04902572525
22	0.04788115342
23	0.04692816506
24	0.04602664888
25	0.04517800784
26	0.04456962809
27	0.0439883817
28	0.04345718325
29	0.04303693865
30	0.04268246735
31	0.04239023388
32	0.04209352652
33	0.04171600099
34	0.04149780743
35	0.04131765854
36	0.04113588823
37	0.04096339202
38	0.04079665571
39	0.04064732498
40	0.04052383042
41	0.04041745082
42	0.04030575731
43	0.0401314563
44	0.04004602138
45	0.03994874783
46	0.03984708062
47	0.0397511944
48	0.03964155497
49	0.03946214594
50	0.03919343918
51	0.03895846099
52	0.03891077703
53	0.03870890816
54	0.03864825347
55	0.03861141053
56	0.03856652682
57	0.03852587216
58	0.03838768675
59	0.03830709073
60	0.03825829516
61	0.03818538517
62	0.03813045433
63	0.03808170055
64	0.03806120099
65	0.03802415695
66	0.03797074646
67	0.03780965218
68	0.0377576433
69	0.03772721856
70	0.03768808238
71	0.03765269007
72	0.03758997768
73	0.03752692626
74	0.03748021326
75	0.03745416326
76	0.03742889835
77	0.03739174475
78	0.03728057397
79	0.03723769545
80	0.03719823269
81	0.03717232126
82	0.03706859979
83	0.03705020414
84	0.03700951201
85	0.03697055848
86	0.03695375414
87	0.03693335723
88	0.03691601816
89	0.03687721003
90	0.03687024644
91	0.03686015143
92	0.03684122148
93	0.03681887654
94	0.03678821005
95	0.03675076168
96	0.03670659298
97	0.03667029988
98	0.03665650374
99	0.03656012629
100	0.03652014427
101	0.036491324
102	0.03646283924
103	0.03642793002
104	0.03640500145
105	0.03636422896
106	0.03633600622
107	0.0362551659
108	0.03622218712
109	0.0361334063
110	0.03612222049
111	0.03608987766
112	0.03607921981
113	0.03606279232
114	0.03604196353
115	0.03602246205
116	0.03597936595
117	0.03596610618
118	0.03592657405
119	0.0358585991
120	0.03583959753
121	0.0358098167
122	0.03578721118
123	0.03574001718
124	0.03569635857
125	0.0356706199
126	0.03564690844
127	0.03559962512
128	0.03557151614
129	0.03555001593
130	0.0355136511
131	0.03547151245
132	0.03542342529
133	0.03540245619
134	0.03538828706
135	0.03533124778
136	0.03529217177
137	0.03525289453
138	0.03522637595
139	0.03520237123
140	0.03517900431
141	0.03515562072
142	0.03512004047
143	0.0351006533
144	0.03505951138
145	0.03504999519
146	0.03500924148
147	0.03497712864
148	0.03495331757
149	0.03492200976
150	0.03490674593
151	0.03488021878
152	0.03484824396
153	0.03482654592
154	0.03477520041
155	0.03476295633
156	0.0347342203
157	0.03471791032
158	0.03470376818
159	0.03467588988
160	0.03464375641
161	0.03460540208
162	0.03458742603
163	0.03453976797
164	0.03451023184
165	0.03449094349
166	0.03446736967
167	0.03443373706
168	0.03441922402
169	0.03439053966
170	0.03437207452
171	0.03434725214
172	0.034328032
173	0.03429584342
174	0.03428811708
175	0.03425900406
176	0.0342494812
177	0.03421378025
178	0.03419204361
179	0.03416948665
180	0.03412184331
181	0.03411439922
182	0.03409812987
183	0.03406859284
184	0.03404392224
185	0.03403204758
186	0.03402146132
187	0.03399855554
188	0.03394151551
189	0.03393203783
190	0.03391763353
191	0.03391054646
192	0.03389150823
193	0.0338751919
194	0.03381519958
195	0.03379416811
196	0.03377489066
197	0.03375581221
198	0.03372862061
199	0.03370206487
200	0.0336934739
201	0.03366822237
202	0.033649407
203	0.03363718343
204	0.03362082769
205	0.03361340171
206	0.03359177742
207	0.03357773655
208	0.03355247042
209	0.03350306876
210	0.03348949349
211	0.03347682357
212	0.03345330117
213	0.03343125693
214	0.03339690653
215	0.03338989876
216	0.03338026763
217	0.03335733222
218	0.03331321192
219	0.03329633019
